,lon,lat
200,-89.0293182,34.6721036
201,-81.246277,37.244538
202,-81.2374456,37.2672311
203,-83.897922,40.8968149
204,-116.2913775,43.6581815
205,-116.201649,43.6033127
206,-77.4330528,37.6468058
207,-73.9464526,40.8336649
208,-71.0857391,42.3484629
209,-71.11015,42.253995
210,-71.1684945,42.3355488
211,-71.1331033,42.3391142
212,-71.1053991,42.3504997
213,-69.96198,43.906776
214,-76.7594027,39.0192909
215,-83.6300826,41.3797788
216,-89.6153484,40.6977743
217,-71.2585265,42.3662517
218,-117.769041,33.656335
219,-95.4091894,29.0485447
220,-83.822032,34.302811
221,-87.1119826,37.7689415
222,-82.7293012,35.2365947
223,-82.5847649,32.1857919
224,-96.4270388,42.5270102
225,-73.4904563,40.7593739
226,-78.969386,38.378879
227,-70.9660014,41.9877398
228,-157.9253554,21.641842
229,-111.782753,43.818146
230,-111.6493156,40.2518435
231,-2.6029792,51.4584172
232,-111.941832,40.6103114
233,-112.112536,33.566153
234,-110.8762627,32.2077961
235,-73.9896878,40.6918663
236,-80.233972,26.079059
237,-81.5888822,41.094754
238,-84.4565524,39.2562205
239,-83.6194414,41.0587812
240,-85.102829,41.1094971
241,-94.73443,38.952825
242,-85.6951905,38.1578542
243,-87.3262331,41.4736176
244,-86.875159,41.6859551
245,-81.4290003,40.8448981
246,-84.5705338,39.0422902
247,-97.613626,38.8050984
248,-86.199895,41.708299
249,-110.8950322,32.2365903
250,-71.4025482,41.8267718
251,-96.650422,40.797057
252,-84.998968,35.496461
253,NA,NA
254,-73.8096422,42.6982468
255,-78.7426955,43.0407394
256,-78.8735264,42.8865088
257,-81.4367669,41.6379759
258,-77.6960651,43.2408002
259,-87.9151486,43.0393033
260,-81.781721,41.4044531
261,-77.5431851,37.4595186
262,-78.770408,42.790207
263,-76.2402162,43.1897305
264,-76.1382847,36.8278513
265,-71.5382698,41.9210684
266,-75.3144708,40.0266246
267,-76.8847321,40.9548827
268,-95.21007,42.640722
269,-73.228266,44.4911559
270,-86.1711908,39.8411235
271,-80.6008602,35.43995
272,-75.3750112,40.0546506
273,-74.908454,40.165681
274,-74.272567,40.8343983
275,-117.4255596,33.9284067
276,-119.7108224,36.7500277
277,-122.2503541,37.8362513
278,-122.416334,37.774573
279,-118.125269,34.1376576
280,-118.5668491,34.3932823
281,-118.8786765,34.2255657
282,-120.6624942,35.3050053
283,-117.8215295,34.0565284
284,-119.1031573,35.3514255
285,-119.0434218,34.1620531
286,-121.846284,39.7281375
287,-118.2552809,33.8633706
288,-122.0563527,37.6576656
289,-119.7460937,36.8133636
290,-117.8869261,33.8829226
291,-118.1140904,33.7838235
292,-118.1676469,34.0656419
293,-121.80171,36.653788
294,-118.5281648,34.2373873
295,-121.4235971,38.5597528
296,-117.3232543,34.1804736
297,-117.1599449,33.1295574
298,-120.8568887,37.5245713
299,-79.8842253,40.0641039
300,-117.1624897,32.721719
301,-87.4940145,41.6709897
302,-94.5447532,38.8375729
303,-85.5889329,42.9295084
304,-85.5865166,42.9279609
305,-71.1108762,42.3687931
306,-98.4335419,34.6058565
307,-78.7394297,35.4083372
308,-85.348925,37.343857
309,-78.8514848,42.9248338
310,-82.9373833,39.9552588
311,-76.851195,39.046259
312,-87.9079842,43.1398021
313,-98.5511066,29.4919265
314,-93.1560904,44.4613533
315,-80.354395,25.795308
316,-79.9634386,40.4392049
317,-79.9434567,40.4434658
318,NA,NA
319,-88.2279985,43.0044999
320,-83.490358,36.122362
321,-87.8198185,42.6238133
322,-81.6083838,41.5043413
323,-73.1780814,43.6093936
324,-80.4827508,35.691389
325,-87.5859676,41.7978447
326,-75.854914,42.932504
327,-75.5191992,40.5862612
328,-83.8126484,39.7495714
329,-74.834676,40.846359
330,-93.7321556,32.4847432
331,-95.558709,29.753166
332,-92.4448801,35.0831613
333,-94.8381739,39.0094077
334,-97.6676974,38.3583827
335,-92.42759,39.397969
336,-92.919667,41.400595
337,-72.764167,41.693255
338,-92.6816104,39.1503076
339,-84.7756364,43.5819086
340,-76.9346183,40.3049759
341,-83.8772028,39.7157656
342,-120.5360183,47.0067549
343,-73.9387668,40.6697546
344,-122.9609235,46.715635
345,-84.782037,37.6457214
346,-76.0645119,36.837538
347,-103.0015725,42.8198689
348,-157.8073979,21.2905834
349,-73.2041352,44.4731165
350,-117.853647,33.7932282
351,-118.242526,33.925633
352,-80.07145,32.982704
353,-149.8393167,61.1963065
354,-118.4675894,34.4156496
355,-79.9234461,40.4475765
356,-75.2286092,40.0866725
357,-75.5285661,39.9338724
358,-87.6112325,41.718485
359,-87.59117,41.785647
360,-85.2325808,30.7874026
361,-77.0983131,36.4362956
362,-78.6604397,42.7714484
363,-89.982519,35.127385
364,-121.2962571,38.0297345
365,-86.1783417,39.8331938
366,-76.4904749,37.0619453
367,-122.261079,37.8762337
368,-84.554644,39.1124565
369,-84.5055867,39.2064871
370,-79.9606739,32.797075
371,-80.1703458,26.1874318
372,-82.41733,29.654838
373,-80.1703458,26.1874318
374,-122.3444475,47.6178002
375,-80.854255,33.4989367
376,-117.713872,34.103824
377,-117.7079219,34.1017767
378,-117.7160811,34.1081003
379,-79.3789371,41.208392
380,-84.4116761,33.7507696
381,-71.8223032,42.2501767
382,-90.69135,42.50888
383,-95.9754506,41.2593411
384,-74.999495,44.6627128
385,-84.3281872,33.5948497
386,-83.7275892,36.7253444
387,-83.8805151,42.5874234
388,-82.8387721,34.6760347
389,-81.6024146,41.5104317
