"","lon","lat"
"183",-80.0536593,42.1050703
"184",-78.6883833,35.7981239
"185",-71.1225705,42.6677049
"186",-73.9793764,40.6352177
"187",-73.969357,40.6382222
"188",-73.991318,40.7137811
"189",-97.1004294,32.8311653
"190",-76.9881939,40.1579568
"191",-96.04837,41.265533
"192",-83.059269,40.253451
"193",-78.8726748,35.1334615
"194",-74.0149514,40.7087232
"195",-105.0044627,39.7438924
"196",-105.0044627,39.7438924
"197",-71.0540302,42.3748826
"198",-80.1909088,25.7776199
"199",-84.7308768,39.5105334
"200",-83.2393282,42.4591785
"201",-83.359745,42.491475
"202",-84.4821719,42.701848
"203",-84.4735426,42.7257153
"204",-88.5445293,47.1170498
"205",-97.578348,35.3477533
"206",-85.744674,38.312052
"207",-76.2171,36.3046
"208",-94.7823676,38.8760668
"209",-86.683691,36.253248
"210",-86.3669155,35.8486229
"211",-73.1773152,44.0082595
"212",-102.1059377,32.0287923
"213",-96.489834,41.4374005
"214",-89.5988199,40.7618796
"215",-84.6772838,38.1445736
"216",-87.681564,42.047294
"217",-94.5740869,39.1854952
"218",-98.5233501,33.8743771
"219",-87.9993831,41.8280186
"220",-112.1825154,33.6636524
"221",-86.9090296,33.4807237
"222",-77.8827983,34.2425274
"223",-76.3551328,39.9980088
"224",-82.2904086,36.3011698
"225",-88.9742951,39.8424639
"226",-122.1878385,37.7826845
"227",-90.1782623,32.322401
"228",-87.9079231,43.0309118
"229",-87.9090839,43.0440459
"230",-93.2746532,44.956828
"231",-93.2979628,44.8648643
"232",-93.503064,44.994248
"233",-93.2977849,44.864902
"234",-96.762332,46.865905
"235",-93.9986131,44.1463506
"236",-101.300639,48.245968
"237",-73.9660197,40.6050608
"238",-75.9733062,41.3443718
"239",-90.3304648,32.334545
"240",-88.794525,33.456642
"241",-88.4187196,33.4947079
"242",-90.3397718,33.5118304
"243",-90.4621668,38.644288
"244",-90.3359827,38.6272521
"245",-94.4621993,37.0959575
"246",-93.2806696,37.200566
"247",-91.7755727,37.953451
"248",-93.1914066,39.1083323
"249",-94.7899854,39.7594306
"250",-72.0941574,41.3281179
"251",-73.6263933,40.6859799
"252",-90.6386297,40.9135265
"253",-74.0051928,40.2807168
"254",-73.9008986,40.8635658
"255",-111.049325,45.667548
"256",-108.5218151,45.7966687
"257",-109.6880953,48.5408648
"258",-112.557698,46.0123464
"259",-74.1985597,40.8644792
"260",-121.8970109,36.5993006
"261",-105.2413294,40.0196696
"262",-87.915784,43.0247543
"263",-82.297296,35.646076
"264",-70.8760643,42.5501402
"265",-75.1720053,39.9571923
"266",-75.3812135,40.6308814
"267",-83.4340472,38.1866733
"268",-84.4138651,33.7459553
"269",-84.411958,33.742784
"270",-76.5843847,39.3437959
"271",-96.3585355,42.4733866
"272",-80.347003,33.938031
"273",-75.6412775,42.8911782
"274",-78.603312,40.4595885
"275",-122.7767224,45.0574197
"276",-83.02119,39.9563143
"277",-72.5761394,42.2532535
"278",-71.1931231,42.2938451
"279",-97.410359,42.874457
"280",-88.0301946,43.0717772
"281",-91.6510391,42.0021111
"282",-84.637835,39.095713
"283",-74.0124836,41.5130521
"284",-77.3514515,39.6815284
"285",-77.3514515,39.6815284
"286",-82.47349,40.3731566
"287",-71.469627,42.9719706
"288",-117.9874153,34.1426826
"289",-75.5100675,40.597446
"290",-122.5752727,45.527607
"291",-88.3213825,36.6155773
"292",-118.3376997,34.101311
"293",-81.7377314,39.9970379
"294",-105.2673905,40.0141679
"295",-88.422389,43.081003
"296",-106.5916331,35.1029628
"297",-106.6535686,35.1997418
"298",-93.2286086,44.8613669
"299",-93.307507,45.067266
"300",-104.790601,38.952149
"301",-104.941022,39.6923
"302",-103.079693,44.1405008
"303",-94.360684,39.052663
"304",-94.703919,38.941324
"305",-103.250049,44.031279
"306",-93.162656,45.009375
"307",-103.266197,44.047582
"308",-122.676561,45.501676
"309",-84.4210995,38.0269388
"310",-71.0300996,42.2987482
"311",-87.624695,41.8800946
"312",-117.1272507,32.8294811
"313",-88.012996,41.86082
"314",-108.1474931,35.6874308
"315",-104.7513647,38.8158124
"316",-94.565764,39.009203
"317",-77.520027,43.1030175
"318",-96.094447,41.121744
"319",-96.04837,41.265533
"320",-96.6472005,40.8385341
"321",-76.7534802,39.387994
"322",-75.4401153,39.8745018
"323",-74.4493772,40.501368
"324",-82.558703,27.384828
"325",-71.8226523,43.177062
"326",-71.086845,42.35188
"327",-72.575089,44.2612
"328",-71.4449609,41.7153093
"329",-71.194381,42.3640827
"330",-68.7921739,44.8274343
"331",-71.066232,42.350988
"332",-71.4589473,42.9929102
"333",-123.1524596,44.0329337
"334",-74.0874848,40.709673
"335",-74.1793409,40.7423345
"336",-105.2222552,35.5932406
"337",-106.905611,34.065993
"338",-106.7447566,32.2847481
"339",-74.0061087,40.7184175
"340",-76.756101,42.9114024
"341",-73.51618,40.809367
"342",-73.9403658,40.8049519
"343",-73.6390431,40.7396585
"344",-73.9825863,40.7696926
"345",-74.006988,40.717982
"346",-73.8097434,41.0852969
"347",-73.9623988,40.7686795
"348",-73.9964609,40.7295134
"349",-81.6219227,34.2861075
"350",-71.1428026,42.3312841
"351",-97.378766,37.672247
"352",-117.1534771,32.7133355
"353",-79.0376672,43.1383605
"354",-90.80144,29.794468
"355",-71.9295592,42.0465278
"356",-76.2695842,36.8467725
"357",-79.7719046,36.0770077
"358",-78.8978365,35.9749438
"359",-78.6820946,35.7846633
"360",-77.7742185,36.0186234
"361",-88.1427779,41.7757375
"362",-93.2609285,44.9688064
"363",-96.8013927,46.8921783
"364",-82.373666,35.067099
"365",-87.710796,41.9746782
"366",-122.3334235,47.6991867
"367",-81.2450979,41.103177
"368",-87.7182002,41.9805024
"369",-77.797383,43.126134
"370",-94.966185,35.9205888
"371",-71.0891717,42.3398067
"372",-111.6549649,35.1830854
"373",-88.774069,41.934233
"374",-84.4651644,39.0325249
"375",-87.403445,46.557929
"376",-106.08444,36.004057
"377",-98.4844923,45.4510995
"378",-90.8736669,46.5802698
"379",-71.0787473,42.7634661
"380",NA,NA
"381",-123.0797508,44.0474169
"382",-122.6041958,47.7109543
"383",-86.475644,30.5394163
"384",-122.614492,48.79461
"385",-94.8838091,40.3519243
"386",-116.5668828,43.5630615
"387",-122.194796,47.658416
"388",-96.0582598,42.9979484
"389",-93.3113225,44.8507322
"390",-85.5858926,44.765375
"391",-98.668267,36.795935
"392",-93.0974552,31.7489119
"393",-87.675267,42.0564594
"394",-80.1043933,26.715283
"395",-84.2753654,43.6295958
"396",-96.9673134,32.6073122
"397",-72.6589372,44.1384348
"398",-86.7385545,36.2432411
"399",-81.5154967,41.5068501
"400",-122.2844549,37.5170485
"401",-76.6212684,39.3514341
"402",-90.115606,29.958784
"403",-80.2462665,26.078936
"404",-73.9309763,41.0863519
"405",-86.868342,35.920129
"406",-94.9018774,47.4241899
"407",-87.3519119,38.3401193
"408",-83.2081921,42.6679384
"409",-86.6536396,34.7560955
"410",-82.2236001,41.293483
"411",-98.503052,29.505955
"412",-118.213238,34.127159
"413",-102.24033,43.366053
"414",-84.3328356,33.874923
"415",-82.9046233,39.6120323
"416",-82.9407447,39.9931411
"417",-83.8297433,40.7672006
"418",-84.0283463,40.7372754
"419",-83.0309143,40.0141905
"420",-82.5779306,40.7988911
"421",-83.0915087,40.5803706
"422",-82.44688,40.068706
"423",-83.0019766,39.3293567
"424",-80.9753648,40.0735781
"425",-82.5863511,39.738496
"426",-82.1013889,39.324358
"427",-82.6662342,38.525202
"428",-82.0304975,39.9607141
"429",-81.5377271,39.3124569
"430",-83.0680271,40.2967331
"431",-73.8896389,41.269574
"432",-96.932456,35.360452
"433",-97.4686067,35.6108664
"434",-97.5419736,35.4948254
"435",-101.639955,36.593193
"436",-96.0061204,36.1379354
"437",-95.9403276,35.6270296
"438",-97.0737222,36.1270236
"439",-97.5819942,35.4751474
"440",-95.9542064,36.7177528
"441",-76.3067676,36.8855515
"442",-84.9248939,42.4431108
"443",-87.874161,41.155133
"444",-122.6352127,47.575258
"445",-95.955471,36.048042
"446",-122.761921,45.511261
"447",-122.6710932,45.5239642
"448",-122.6859419,45.499045
"449",-121.7862578,42.2560719
"450",-123.2794442,44.5637806
"451",-118.4174056,33.9563229
"452",-95.2637339,38.6029423
"453",-88.1151281,43.0296476
"454",-95.2637339,38.6029423
"455",-112.1129932,33.5721541
"456",-82.9363279,40.1253397
"457",-93.0526348,34.1250867
"458",-89.994952,29.9120747
"459",-91.110535,30.4001399
"460",-98.542512,29.4256219
"461",-94.5102892,37.1040654
"462",-74.0048567,40.7111197
"463",-117.873205,33.680036
"464",-74.0066273,40.7089661
"465",-117.1603535,32.7783631
"466",-122.2598414,37.897627
"467",-122.4417973,47.1464936
"468",-122.6781517,45.5269699
"469",-122.2629744,37.8767189
"470",-118.2983531,34.0613217
"471",-122.4394834,38.5698777
"472",-123.1094807,45.5210162
"473",-119.5805115,34.4214007
"474",-72.9348621,41.3475259
"475",-81.9932536,33.4695551
"476",-80.0505476,26.7048569
"477",-80.0862299,26.6129818
"478",-90.574644,41.529679
"479",-122.1874271,37.382454
"480",-118.4907507,34.0096038
"481",NA,NA
"482",-96.8932883,32.8795697
"483",-82.2158861,28.3786387
"484",-96.7558857,32.6789702
"485",-74.2530505,44.4374506
"486",-83.8847513,39.7152917
"487",-75.1662979,39.9454581
"488",-123.4107632,48.1003007
"489",-75.1631435,39.9556084
"490",-76.3085333,40.0412591
"491",-77.021041,41.234716
"492",-76.6742824,40.2644671
"493",-77.8599084,40.7982133
"494",-75.110288,40.115494
"495",-78.4094804,40.5407571
